participant_id,trial_order,trial_id,repeat_index_for_video,clip_team_id,clip_number,source,scene_sequence,camera_id,interactive_obj,clip_name,video_link,text_description,image_link,scene_image_rgb,vlm_image_link,interaction_type,pred_interaction,human_state,object_property,spatial_context,risk_factor,gt_human_bbox,gt_object_bbox,pred_human_bbox,pred_object_bbox,form_edit_url,form_published_url,vlm_inference,selected_frame_index
P040,9,office_1_event_87_suitcase_0001_putting_down_003752_003774.mp4,4,66,181,Hunavsim,Office,1,suitcase_0001,office_1_event_87_suitcase_0001_putting_down_003752_003774.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQBddoCv2ZJmQ4Ye2M372pvsAZK7GL81Q-zHOi35C9o7AHA,"A person in a white or gray outfit puts down a suitcase in a meeting-style office with rows of chairs, desks, monitors, and a dark patterned carpet.",C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event_all_hunavsim\event_all\office_1_event_87_suitcase_0001_putting_down_003752_003774\vlm_input_image\frame_003754.png,C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event\office_1_event_87_suitcase_0001_putting_down_003752_003774\vlm_input_image\frame_003754.png,C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event_all_hunavsim\event_all\office_1_event_87_suitcase_0001_putting_down_003752_003774\vlm_input_image\frame_003754.png,putting_down,carrying,strained,large,narrow_corridor,object_motion_risk,"[238, 0, 403, 489]","[312, 7, 488, 227]","[238, 0, 403, 489]","[312, 7, 488, 227]",,,VLM: carrying; human_state=strained; object_property=large; spatial_context=narrow_corridor; risk_factor=object_motion_risk; selected_frame=3754; gt_interaction=putting_down,3754
P040,10,office_1_event_56_smalltable_0001_putting_down_002628_002664.mp4,5,65,168,Hunavsim,Office,1,smalltable_0001,office_1_event_56_smalltable_0001_putting_down_002628_002664.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQA3hCFixyXGSasuu7V35MEIAddYI8U1X7PnQ0AO9eDpu0c,"A person in a white or gray outfit puts down a small table in a meeting-style office with rows of chairs, desks, monitors, and a dark patterned carpet.",C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event_all_hunavsim\event_all\office_1_event_56_smalltable_0001_putting_down_002628_002664\vlm_input_image\frame_002652.png,C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event\office_1_event_56_smalltable_0001_putting_down_002628_002664\vlm_input_image\frame_002652.png,C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event_all_hunavsim\event_all\office_1_event_56_smalltable_0001_putting_down_002628_002664\vlm_input_image\frame_002652.png,putting_down,carrying,normal,small,narrow_corridor,none,"[266, 109, 374, 369]","[261, 178, 310, 254]","[266, 109, 374, 369]","[261, 178, 310, 254]",,,VLM: carrying; human_state=normal; object_property=small; spatial_context=narrow_corridor; risk_factor=none; selected_frame=2652; gt_interaction=putting_down,2652
P041,1,packard-poster-session-2019-03-20_1_image_2_picking_up_000312_000408_H20_O23.mp4,1,31,35,JRDB,packard-poster-session-2019-03-20_1,2,board,packard-poster-session-2019-03-20_1_image_2_picking_up_000312_000408_H20_O23.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQAujhRacmq0QrBfXaGbEn7qAYgYZ6Pl86pMSt8c__nYon4,A man in a gray sweater and tan pants bends down to pick up a large white display board from the floor.,C:\Users\selin\OneDrive\dsg_kb_source\jrdb_event\event_all_jrdb\event_all\packard-poster-session-2019-03-20_1_image_2_picking_up_000312_000408_H20_O23\vlm_input_image\frame_000002.jpg,C:\Users\selin\OneDrive\dsg_kb_source\jrdb_event\event_all_jrdb\event_all\packard-poster-session-2019-03-20_1_image_2_picking_up_000312_000408_H20_O23\vlm_input_image\frame_000002.jpg,C:\Users\selin\OneDrive\dsg_kb_source\jrdb_event\event_all_jrdb\event_all\packard-poster-session-2019-03-20_1_image_2_picking_up_000312_000408_H20_O23\vlm_input_image\frame_000002.jpg,picking_up,holding,normal,small,narrow_corridor,none,"[171, 67, 288, 394]","[105, 65, 170, 397]","[171, 67, 288, 394]","[105, 65, 170, 397]",,,VLM: holding; human_state=normal; object_property=small; spatial_context=narrow_corridor; risk_factor=none; selected_frame=2; gt_interaction=picking_up,2
P041,2,office_1_event_05_largebox_0001_carrying_000551_000642.mp4,4,55,135,Hunavsim,Office,1,largebox_0001,office_1_event_05_largebox_0001_carrying_000551_000642.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQDfZM23DSsYTqbdnw8Mjj-nAR82TsayJCtC3jj595XG_5I,"A person in a light shirt and dark pants carries a large cardboard box in an office lobby with a long table, monitors, large windows, potted plants, and patterned carpet.",C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event_all_hunavsim\event_all\office_1_event_05_largebox_0001_carrying_000551_000642\vlm_input_image\frame_000578.png,C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event\office_1_event_05_largebox_0001_carrying_000551_000642\vlm_input_image\frame_000578.png,C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event_all_hunavsim\event_all\office_1_event_05_largebox_0001_carrying_000551_000642\vlm_input_image\frame_000578.png,carrying,carrying,normal,large,open_space,none,"[263, 110, 378, 370]","[296, 250, 365, 311]","[259, 105, 381, 370]","[289, 243, 371, 345]",,,VLM: carrying; human_state=normal; object_property=large; spatial_context=open_space; risk_factor=none; selected_frame=578; gt_interaction=carrying,578
P041,3,hospital_1_event_19_trashcan_0001_kicking_001613_001669.mp4,5,48,118,Hunavsim,Hospital,1,trashcan_0001,hospital_1_event_19_trashcan_0001_kicking_001613_001669.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQCvyQx44pwJSpL97vrBiz7VAfgocB7olZBoLPUhc7iNXec,"A person in dark clothing near the hospital wall kicks a trash can in a hospital hallway with windows, yellow railings, benches, and blue storage carts.",C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event_all_hunavsim\event_all\hospital_1_event_19_trashcan_0001_kicking_001613_001669\vlm_input_image\frame_001638.png,C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event\hospital_1_event_19_trashcan_0001_kicking_001613_001669\vlm_input_image\frame_001638.png,C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event_all_hunavsim\event_all\hospital_1_event_19_trashcan_0001_kicking_001613_001669\vlm_input_image\frame_001638.png,kicking,kicking,normal,small,narrow_corridor,none,"[274, 109, 366, 370]","[420, 323, 468, 381]","[274, 109, 366, 370]","[418, 321, 468, 381]",,,VLM: kicking; human_state=normal; object_property=small; spatial_context=narrow_corridor; risk_factor=none; selected_frame=1638; gt_interaction=kicking,1638
P041,4,gates-159-group-meeting-2019-04-03_0_image_0_carrying_000693_000801_H7_O7.mp4,4,26,30,JRDB,gates-159-group-meeting-2019-04-03_0,0,bag,gates-159-group-meeting-2019-04-03_0_image_0_carrying_000693_000801_H7_O7.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQDsl0qP41PdQqU5UTjALoqkAUgCSqYW813ozC8dLaC5N14,A dark-clothed person far down a hallway carries a small bag.,C:\Users\selin\OneDrive\dsg_kb_source\jrdb_event\event_all_jrdb\event_all\gates-159-group-meeting-2019-04-03_0_image_0_carrying_000693_000801_H7_O7\vlm_input_image\frame_000003.jpg,C:\Users\selin\OneDrive\dsg_kb_source\jrdb_event\event_all_jrdb\event_all\gates-159-group-meeting-2019-04-03_0_image_0_carrying_000693_000801_H7_O7\vlm_input_image\frame_000003.jpg,C:\Users\selin\OneDrive\dsg_kb_source\jrdb_event\event_all_jrdb\event_all\gates-159-group-meeting-2019-04-03_0_image_0_carrying_000693_000801_H7_O7\vlm_input_image\frame_000003.jpg,carrying,carrying,normal,small,narrow_corridor,none,"[336, 177, 366, 251]","[326, 194, 341, 220]","[336, 177, 366, 251]","[326, 194, 341, 220]",,,VLM: carrying; human_state=normal; object_property=small; spatial_context=narrow_corridor; risk_factor=none; selected_frame=3; gt_interaction=carrying,3
P041,5,hospital_1_event_14_tripod_0001_carrying_001126_001186.mp4,2,49,114,Hunavsim,Hospital,1,tripod_0001,hospital_1_event_14_tripod_0001_carrying_001126_001186.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQCKCQUUVTGOT53ZfVbBtRD1ATAee16AShjw7tCaJo9NGDs,"A person in dark clothing near the hospital wall carries a tripod in a hospital hallway with windows, yellow railings, benches, and blue storage carts.",C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event_all_hunavsim\event_all\hospital_1_event_14_tripod_0001_carrying_001126_001186\vlm_input_image\frame_001134.png,C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event\hospital_1_event_14_tripod_0001_carrying_001126_001186\vlm_input_image\frame_001134.png,C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event_all_hunavsim\event_all\hospital_1_event_14_tripod_0001_carrying_001126_001186\vlm_input_image\frame_001134.png,carrying,carrying,normal,large,narrow_corridor,none,"[224, 36, 415, 444]","[319, 43, 410, 450]","[224, 36, 415, 444]","[319, 43, 410, 450]",,,VLM: carrying; human_state=normal; object_property=large; spatial_context=narrow_corridor; risk_factor=none; selected_frame=1134; gt_interaction=carrying,1134
P041,6,office_1_event_27_suitcase_0001_putting_down_001817_001833.mp4,5,66,154,Hunavsim,Office,1,suitcase_0001,office_1_event_27_suitcase_0001_putting_down_001817_001833.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQBGsrY95WfuQrs3vf8aDgjBAc8B3myNZLshRpktbo6LG8M,"A person in dark clothing puts down a suitcase in a meeting-style office with rows of chairs, desks, monitors, and a dark patterned carpet.",C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event_all_hunavsim\event_all\office_1_event_27_suitcase_0001_putting_down_001817_001833\vlm_input_image\frame_001831.png,C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event\office_1_event_27_suitcase_0001_putting_down_001817_001833\vlm_input_image\frame_001831.png,C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event_all_hunavsim\event_all\office_1_event_27_suitcase_0001_putting_down_001817_001833\vlm_input_image\frame_001831.png,putting_down,putting_down,normal,large,narrow_corridor,none,"[396, 110, 565, 370]","[340, 251, 425, 376]","[396, 110, 565, 370]","[340, 251, 425, 376]",,,VLM: putting_down; human_state=normal; object_property=large; spatial_context=narrow_corridor; risk_factor=none; selected_frame=1831; gt_interaction=putting_down,1831
P041,7,office_1_event_162_tripod_0001_lifting_006182_006209.mp4,2,70,204,Hunavsim,Office,1,tripod_0001,office_1_event_162_tripod_0001_lifting_006182_006209.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQA_MZXLXmIMSZnDBP15EgZqAXuwfonctbk2sJLWrEgMLVo,"A person in a pink or light-colored outfit lifts a tripod in a bright office room with desks, black chairs, computer monitors, doorway signage, and wall decorations.",C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event_all_hunavsim\event_all\office_1_event_162_tripod_0001_lifting_006182_006209\vlm_input_image\frame_006195.png,C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event\office_1_event_162_tripod_0001_lifting_006182_006209\vlm_input_image\frame_006195.png,C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event_all_hunavsim\event_all\office_1_event_162_tripod_0001_lifting_006182_006209\vlm_input_image\frame_006195.png,lifting,lifting,strained,large,open_space,object_motion_risk,"[265, 110, 377, 370]","[241, 236, 469, 362]","[265, 109, 377, 370]","[241, 236, 469, 362]",,,VLM: lifting; human_state=strained; object_property=large; spatial_context=open_space; risk_factor=object_motion_risk; selected_frame=6195; gt_interaction=lifting,6195
P041,8,warehouse_3_event_26_plasticbox_0001_carrying_001327_001413.mp4,4,44,73,Hunavsim,Warehouse,3,plasticbox_0001,warehouse_3_event_26_plasticbox_0001_carrying_001327_001413.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQAZrfLFtYfQTL5j9vZs0a31AfV-0r1EmlltqZhEeLZ2trY,"A worker in a yellow safety vest or a light uniform carries a plastic storage box beside the white warehouse wall, yellow forklift, stacked pallets, and blue rolling bins.",C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event_all_hunavsim\event_all\warehouse_3_event_26_plasticbox_0001_carrying_001327_001413\vlm_input_image\frame_001349.png,C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event\warehouse_3_event_26_plasticbox_0001_carrying_001327_001413\vlm_input_image\frame_001349.png,C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event_all_hunavsim\event_all\warehouse_3_event_26_plasticbox_0001_carrying_001327_001413\vlm_input_image\frame_001349.png,carrying,carrying,normal,small,open_space,none,"[267, 112, 371, 371]","[343, 174, 379, 221]","[267, 109, 371, 371]","[343, 174, 379, 221]",,,VLM: carrying; human_state=normal; object_property=small; spatial_context=open_space; risk_factor=none; selected_frame=1349; gt_interaction=carrying,1349
P041,9,hospital_1_event_16_suitcase_0001_kicking_001188_001254.mp4,3,50,115,Hunavsim,Hospital,1,suitcase_0001,hospital_1_event_16_suitcase_0001_kicking_001188_001254.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQDN3Bxi8pD7RZleNQxtYp_0AVrMX0Ls1Rz86eSBKIvTcX8,"A person in dark clothing near the hospital wall kicks a suitcase in a hospital hallway with windows, yellow railings, benches, and blue storage carts.",C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event_all_hunavsim\event_all\hospital_1_event_16_suitcase_0001_kicking_001188_001254\vlm_input_image\frame_001231.png,C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event\hospital_1_event_16_suitcase_0001_kicking_001188_001254\vlm_input_image\frame_001231.png,C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event_all_hunavsim\event_all\hospital_1_event_16_suitcase_0001_kicking_001188_001254\vlm_input_image\frame_001231.png,kicking,kicking,normal,large,narrow_corridor,object_motion_risk,"[269, 64, 371, 416]","[418, 250, 561, 423]","[269, 64, 371, 416]","[418, 250, 561, 423]",,,VLM: kicking; human_state=normal; object_property=large; spatial_context=narrow_corridor; risk_factor=object_motion_risk; selected_frame=1231; gt_interaction=kicking,1231
P041,10,warehouse_2_event_10_trashcan_0001_put_down_000461_000495.mp4,1,43,42,Hunavsim,Warehouse,2,trashcan_0001,warehouse_2_event_10_trashcan_0001_put_down_000461_000495.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQBwvwA8Mk5vSYMQP0EgnVCnAWv-gcGRBqvwHAzOmloxR9c,"A person in a dark outfit or purple pants puts down a trash can in a yellow-and-white warehouse with a forklift, blue bins, pallets, and tall metal racks.",C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event_all_hunavsim\event_all\warehouse_2_event_10_trashcan_0001_put_down_000461_000495\vlm_input_image\frame_000485.png,C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event\warehouse_2_event_10_trashcan_0001_put_down_000461_000495\vlm_input_image\frame_000485.png,C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event_all_hunavsim\event_all\warehouse_2_event_10_trashcan_0001_put_down_000461_000495\vlm_input_image\frame_000485.png,put_down,putting_down,strained,small,open_space,none,"[78, 110, 222, 370]","[92, 289, 141, 360]","[85, 107, 223, 370]","[85, 279, 145, 360]",,,VLM: putting_down; human_state=strained; object_property=small; spatial_context=open_space; risk_factor=none; selected_frame=485; gt_interaction=put_down,485
P042,1,warehouse_1_event_38_tripod_0001_lifting_001673_001891.mp4,3,46,23,Hunavsim,Warehouse,1,tripod_0001,warehouse_1_event_38_tripod_0001_lifting_001673_001891.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQBOudW1X1HMTLMMzJoqbRSmAXftOxzaYNDMhnQT8FPkrYU,"A worker in a yellow safety vest or a light uniform lifts a tripod beside the white warehouse wall, yellow forklift, stacked pallets, and blue rolling bins.",C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event_all_hunavsim\event_all\warehouse_1_event_38_tripod_0001_lifting_001673_001891\vlm_input_image\frame_001743.png,C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event\warehouse_1_event_38_tripod_0001_lifting_001673_001891\vlm_input_image\frame_001743.png,C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event_all_hunavsim\event_all\warehouse_1_event_38_tripod_0001_lifting_001673_001891\vlm_input_image\frame_001743.png,lifting,lifting,strained,large,open_space,object_motion_risk,"[288, 110, 352, 369]","[229, 40, 394, 266]","[285, 109, 357, 371]","[225, 1, 533, 351]",,,VLM: lifting; human_state=strained; object_property=large; spatial_context=open_space; risk_factor=object_motion_risk; selected_frame=1743; gt_interaction=lifting,1743
P042,2,hospital_1_event_16_suitcase_0001_kicking_001188_001254.mp4,1,50,115,Hunavsim,Hospital,1,suitcase_0001,hospital_1_event_16_suitcase_0001_kicking_001188_001254.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQDN3Bxi8pD7RZleNQxtYp_0AVrMX0Ls1Rz86eSBKIvTcX8,"A person in dark clothing near the hospital wall kicks a suitcase in a hospital hallway with windows, yellow railings, benches, and blue storage carts.",C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event_all_hunavsim\event_all\hospital_1_event_16_suitcase_0001_kicking_001188_001254\vlm_input_image\frame_001231.png,C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event\hospital_1_event_16_suitcase_0001_kicking_001188_001254\vlm_input_image\frame_001231.png,C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event_all_hunavsim\event_all\hospital_1_event_16_suitcase_0001_kicking_001188_001254\vlm_input_image\frame_001231.png,kicking,kicking,normal,large,narrow_corridor,object_motion_risk,"[269, 64, 371, 416]","[418, 250, 561, 423]","[269, 64, 371, 416]","[418, 250, 561, 423]",,,VLM: kicking; human_state=normal; object_property=large; spatial_context=narrow_corridor; risk_factor=object_motion_risk; selected_frame=1231; gt_interaction=kicking,1231
P042,3,office_1_event_48_monitor_0002_carrying_002222_002263.mp4,4,60,161,Hunavsim,Office,1,monitor_0002,office_1_event_48_monitor_0002_carrying_002222_002263.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQCvSXezdwKYQY7KspnJkPjyAcZqHt1i6vpuJbPJC2RbKn4,"A person in dark clothing carries a computer monitor in a meeting-style office with rows of chairs, desks, monitors, and a dark patterned carpet.",C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event_all_hunavsim\event_all\office_1_event_48_monitor_0002_carrying_002222_002263\vlm_input_image\frame_002261.png,C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event\office_1_event_48_monitor_0002_carrying_002222_002263\vlm_input_image\frame_002261.png,C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event_all_hunavsim\event_all\office_1_event_48_monitor_0002_carrying_002222_002263\vlm_input_image\frame_002261.png,carrying,carrying,normal,large,open_space,none,"[324, 110, 429, 370]","[337, 225, 424, 285]","[324, 109, 429, 370]","[337, 225, 424, 285]",,,VLM: carrying; human_state=normal; object_property=large; spatial_context=open_space; risk_factor=none; selected_frame=2261; gt_interaction=carrying,2261
P042,4,office_1_event_162_tripod_0001_carrying_006210_006251.mp4,3,70,205,Hunavsim,Office,1,tripod_0001,office_1_event_162_tripod_0001_carrying_006210_006251.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQAFf0JwiO6US7GVi0S4fvANAc-hWqkMgdKae4Kt8aZtkkk,"A person in a dark top near the office doorway carries a tripod in a bright office room with desks, black chairs, computer monitors, doorway signage, and wall decorations.",C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event_all_hunavsim\event_all\office_1_event_162_tripod_0001_carrying_006210_006251\vlm_input_image\frame_006223.png,C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event\office_1_event_162_tripod_0001_carrying_006210_006251\vlm_input_image\frame_006223.png,C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event_all_hunavsim\event_all\office_1_event_162_tripod_0001_carrying_006210_006251\vlm_input_image\frame_006223.png,carrying,carrying,normal,large,open_space,none,"[266, 109, 374, 369]","[263, 96, 366, 339]","[266, 109, 374, 369]","[263, 96, 366, 339]",,,VLM: carrying; human_state=normal; object_property=large; spatial_context=open_space; risk_factor=none; selected_frame=6223; gt_interaction=carrying,6223
P042,5,tressider-2019-04-26_2_image_6_pushing_000000_000090_H2_O65000.mp4,4,39,51,JRDB,tressider-2019-04-26_2,6,trolley,tressider-2019-04-26_2_image_6_pushing_000000_000090_H2_O65000.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQCU_GiYKMCSRYJEorUSnzGiAdwCEMh9gSTg2fFRNyjA5cc,A woman in a black-and-white striped sleeveless top pushes a stroller or wheelchair in the foreground of a cafe scene.,C:\Users\selin\OneDrive\dsg_kb_source\jrdb_event\event_all_jrdb\event_all\tressider-2019-04-26_2_image_6_pushing_000000_000090_H2_O65000\vlm_input_image\frame_000059.jpg,C:\Users\selin\OneDrive\dsg_kb_source\jrdb_event\event_all_jrdb\event_all\tressider-2019-04-26_2_image_6_pushing_000000_000090_H2_O65000\vlm_input_image\frame_000059.jpg,C:\Users\selin\OneDrive\dsg_kb_source\jrdb_event\event_all_jrdb\event_all\tressider-2019-04-26_2_image_6_pushing_000000_000090_H2_O65000\vlm_input_image\frame_000059.jpg,pushing,pushing,normal,large,crowded,collision_risk,"[325, 10, 518, 242]","[301, 153, 576, 440]","[325, 10, 518, 242]","[301, 153, 576, 440]",,,VLM: pushing; human_state=normal; object_property=large; spatial_context=crowded; risk_factor=collision_risk; selected_frame=59; gt_interaction=pushing,59
